Data,Valore,Note,Fonte,Data_Report
2020-08-01,305,*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento,Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.,2020-08-15
2020-08-02,85,*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento,Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.,2020-08-15
2020-08-03,336,*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento,Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.,2020-08-15
2020-08-04,336,*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento,Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.,2020-08-15
2020-08-06,0,*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento,Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.,2020-08-15
2020-08-07,0,*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento,Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.,2020-08-15
2020-08-08,0,*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento,Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.,2020-08-15
2020-08-09,0,*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento,Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.,2020-08-15
2020-08-10,102,*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento,Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.,2020-08-15
2020-08-11,219,*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento,Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.,2020-08-15
2020-08-12,147,*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento,Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.,2020-08-15
2020-08-13,106,*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento,Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.,2020-08-15
2020-08-14,85,*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento,Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.,2020-08-15
2020-08-15,16,*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento,Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.,2020-08-15
2020-08-16,0,*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento,Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.,2020-08-15
2020-08-17,0,*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento,Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.,2020-08-15
2020-08-18,0,*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento,Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.,2020-08-15
2020-08-19,0,*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento,Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.,2020-08-15
2020-08-20,0,*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento,Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.,2020-08-15
2020-08-21,0,*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento,Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.,2020-08-15
2020-08-22,0,*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento,Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.,2020-08-15
2020-08-23,0,*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento,Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.,2020-08-15
2020-08-26,0,*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento,Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.,2020-08-15
2020-08-27,0,*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento,Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.,2020-08-15
2020-08-28,0,*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento,Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.,2020-08-15
2020-08-29,0,*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento,Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.,2020-08-15
2020-08-30,0,*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento,Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.,2020-08-15
2020-08-31,0,*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento,Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.,2020-08-15
