"Data","Valore","Note","Fonte","Data_Report"
2019-09-01,"121","*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento","Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.",2019-09-30
2019-09-02,"315","*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento","Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.",2019-09-30
2019-09-03,"315","*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento","Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.",2019-09-30
2019-09-05,"0","*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento","Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.",2019-09-30
2019-09-06,"59","*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento","Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.",2019-09-30
2019-09-07,"0","*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento","Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.",2019-09-30
2019-09-08,"45","*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento","Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.",2019-09-30
2019-09-09,"66","*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento","Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.",2019-09-30
2019-09-10,"0","*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento","Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.",2019-09-30
2019-09-12,"0","*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento","Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.",2019-09-30
2019-09-13,"0","*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento","Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.",2019-09-30
2019-09-14,"279","*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento","Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.",2019-09-30
2019-09-15,"103","*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento","Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.",2019-09-30
2019-09-16,"0","*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento","Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.",2019-09-30
2019-09-17,"82","*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento","Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.",2019-09-30
2019-09-19,"340","*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento","Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.",2019-09-30
2019-09-20,"137","*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento","Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.",2019-09-30
2019-09-21,"59","*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento","Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.",2019-09-30
2019-09-22,"60","*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento","Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.",2019-09-30
2019-09-24,"184","*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento","Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.",2019-09-30
2019-09-25,"0","*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento","Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.",2019-09-30
2019-09-26,"52","*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento","Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.",2019-09-30
2019-09-27,"2","*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento","Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.",2019-09-30
2019-09-28,"109","*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento","Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.",2019-09-30
2019-09-29,"280","*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento","Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.",2019-09-30
2019-09-30,"43","*I dati si riferiscono agli eventi di sbarco rilevati entro le ore 8:00 del giorno di riferimento","Fonte: Dipartimento della Pubblica sicurezza. I dati sono suscettibili di successivo consolidamento.",2019-09-30
